# V_set	V_set_0	I	V_0	V_1	t
# "V_appl"	"V_appl"	"I_meas"	"V_appl"	"V_appl"	"Elapsed time"
# 201	201
-1	0.04	-0.001	-1	0	4.662142251
-1	0.05	-0.001	-1	0	4.673217139
-1	0.0600000000000001	-0.001	-1	0	4.68556546
-1	0.0700000000000001	-0.001	-1	0	4.69871806
-1	0.0800000000000001	-0.001	-1	0	4.709620956
-1	0.0900000000000001	-0.001	-1	0	4.721082402
-1	0.1	-0.001	-1	0	4.734163684
-1	0.11	-0.001	-1	0	4.745329883
-1	0.12	-0.001	-1	0	4.758448998
-1	0.13	-0.001	-1	0	4.771560924
-1	0.14	-0.001	-1	0	4.784051251
-1	0.15	-0.001	-1	0	4.797194435
-1	0.16	-0.001	-1	0	4.808361219
-1	0.17	-0.001	-1	0	4.819832383
-1	0.18	-0.001	-1	0	4.832077348
-1	0.19	-0.001	-1	0	4.843576113
-1	0.2	-0.001	-1	0	4.855288023
-1	0.21	-0.001	-1	0	4.868437816
-1	0.22	-0.001	-1	0	4.881571303
-1	0.23	-0.001	-1	0	4.892799905
-1	0.24	-0.001	-1	0	4.903715178
-1	0.25	-0.001	-1	0	4.914932591
-1	0.26	-0.001	-1	0	4.925684733
-1	0.27	-0.001	-1	0	4.936311946
-1	0.28	-0.001	-1	0	4.947462246
-1	0.29	-0.001	-1	0	4.9593082
-1	0.3	-0.001	-1	0	4.97252618
-1	0.31	-0.001	-1	0	4.983331315
-1	0.32	-0.001	-1	0	4.994735022
-1	0.33	-0.001	-1	0	5.005991678
-1	0.34	-0.001	-1	0	5.018151853
-1	0.35	-0.001	-1	0	5.031504768
-1	0.36	-0.001	-1	0	5.042421647
-1	0.37	-0.001	-1	0	5.054027163
-1	0.38	-0.001	-1	0	5.067034061
-1	0.39	-0.001	-1	0	5.077697613
-1	0.4	-0.001	-1	0	5.088429356
-1	0.41	-0.001	-1	0	5.10052082
-1	0.42	-0.001	-1	0	5.111370125
-1	0.43	-0.001	-1	0	5.123110618
-1	0.44	-0.001	-1	0	5.134459255
-1	0.45	-0.001	-1	0	5.145140972
-1	0.46	-0.001	-1	0	5.156053636
-1	0.47	-0.001	-1	0	5.167237246
-1	0.48	-0.001	-1	0	5.178528672
-1	0.49	-0.001	-1	0	5.190216184
-1	0.5	-0.001	-1	0	5.201582451
-1	0.51	-0.001	-1	0	5.213183424
-1	0.52	-0.001	-1	0	5.226260355
-1	0.53	-0.001	-1	0	5.236992736
-1	0.54	-0.001	-1	0	5.249713713
-1	0.55	-0.001	-1	0	5.260568892
-1	0.56	-0.001	-1	0	5.271366292
-1	0.57	-0.001	-1	0	5.283745485
-1	0.58	-0.001	-1	0	5.294788402
-1	0.59	-0.001	-1	0	5.306584219
-1	0.6	-0.001	-1	0	5.317426787
-1	0.61	-0.001	-1	0	5.328093858
-1	0.62	-0.001	-1	0	5.340451153
-1	0.63	-0.001	-1	0	5.353481764
-1	0.64	-0.001	-1	0	5.366291806
-1	0.65	-0.001	-1	0	5.377010674
-1	0.66	-0.001	-1	0	5.389888223
-1	0.67	-0.001	-1	0	5.400361269
-1	0.68	-0.001	-1	0	5.411937114
-1	0.69	-0.001	-1	0	5.422573294
-1	0.7	-0.001	-1	0	5.43374318
-1	0.71	-0.001	-1	0	5.446606023
-1	0.72	-0.001	-1	0	5.459138348
-1	0.73	-0.001	-1	0	5.470057725
-1	0.74	-0.001	-1	0	5.480990101
-1	0.75	-0.001	-1	0	5.492827007
-1	0.76	-0.001	-1	0	5.505953263
-1	0.77	-0.001	-1	0	5.517767066
-1	0.78	-0.001	-1	0	5.529052407
-1	0.79	-0.001	-1	0	5.542180252
-1	0.8	-0.001	-1	0	5.552887761
-1	0.81	-0.001	-1	0	5.565434789
-1	0.82	-0.001	-1	0	5.577263033
-1	0.83	-0.001	-1	0	5.588392704
-1	0.84	-0.001	-1	0	5.600295147
-1	0.85	-0.001	-1	0	5.611085977
-1	0.86	-0.001	-1	0	5.622702584
-1	0.87	-0.001	-1	0	5.635832242
-1	0.88	-0.001	-1	0	5.64894143
-1	0.89	-0.001	-1	0	5.659532927
-1	0.9	-0.001	-1	0	5.671547002
-1	0.91	-0.001	-1	0	5.682430482
-1	0.92	-0.001	-1	0	5.695538638
-1	0.93	-0.001	-1	0	5.708649219
-1	0.94	-0.001	-1	0	5.719753371
-1	0.95	-0.001	-1	0	5.730550117
-1	0.96	-0.001	-1	0	5.742469635
-1	0.97	-0.001	-1	0	5.755637976
-1	0.98	-0.001	-1	0	5.768717206
-1	0.99	-0.001	-1	0	5.779334125
-1	1	-0.001	-1	0	5.792453424

-0.99	-1	-0.00099	-0.99	0	6.021940861
-0.99	-0.99	-0.00099	-0.99	0	6.033449102
-0.99	-0.98	-0.00099	-0.99	0	6.043837961
-0.99	-0.97	-0.00099	-0.99	0	6.054586983
-0.99	-0.96	-0.00099	-0.99	0	6.066765767
-0.99	-0.95	-0.00099	-0.99	0	6.078660605
-0.99	-0.94	-0.00099	-0.99	0	6.091325964
-0.99	-0.93	-0.00099	-0.99	0	6.103616209
-0.99	-0.92	-0.00099	-0.99	0	6.115184251
-0.99	-0.91	-0.00099	-0.99	0	6.125962549
-0.99	-0.9	-0.00099	-0.99	0	6.136342299
-0.99	-0.89	-0.00099	-0.99	0	6.149136454
-0.99	-0.88	-0.00099	-0.99	0	6.161053786
-0.99	-0.87	-0.00099	-0.99	0	6.173959992
-0.99	-0.86	-0.00099	-0.99	0	6.185091349
-0.99	-0.85	-0.00099	-0.99	0	6.19583312
-0.99	-0.84	-0.00099	-0.99	0	6.207471491
-0.99	-0.83	-0.00099	-0.99	0	6.219958454
-0.99	-0.82	-0.00099	-0.99	0	6.231892539
-0.99	-0.81	-0.00099	-0.99	0	6.243771674
-0.99	-0.8	-0.00099	-0.99	0	6.257147069
-0.99	-0.79	-0.00099	-0.99	0	6.270383606
-0.99	-0.78	-0.00099	-0.99	0	6.283719904
-0.99	-0.77	-0.00099	-0.99	0	6.296840644
-0.99	-0.76	-0.00099	-0.99	0	6.309409702
-0.99	-0.75	-0.00099	-0.99	0	6.319752762
-0.99	-0.74	-0.00099	-0.99	0	6.330151922
-0.99	-0.73	-0.00099	-0.99	0	6.340578306
-0.99	-0.72	-0.00099	-0.99	0	6.351595622
-0.99	-0.71	-0.00099	-0.99	0	6.3621068
-0.99	-0.7	-0.00099	-0.99	0	6.37367257
-0.99	-0.69	-0.00099	-0.99	0	6.385777647
-0.99	-0.68	-0.00099	-0.99	0	6.396471338
-0.99	-0.67	-0.00099	-0.99	0	6.409111465
-0.99	-0.66	-0.00099	-0.99	0	6.422110522
-0.99	-0.65	-0.00099	-0.99	0	6.433839411
-0.99	-0.64	-0.00099	-0.99	0	6.445725541
-0.99	-0.63	-0.00099	-0.99	0	6.457769464
-0.99	-0.62	-0.00099	-0.99	0	6.468538214
-0.99	-0.61	-0.00099	-0.99	0	6.481288288
-0.99	-0.6	-0.00099	-0.99	0	6.493547365
-0.99	-0.59	-0.00099	-0.99	0	6.506664796
-0.99	-0.58	-0.00099	-0.99	0	6.519269739
-0.99	-0.57	-0.00099	-0.99	0	6.530939164
-0.99	-0.56	-0.00099	-0.99	0	6.542292539
-0.99	-0.55	-0.00099	-0.99	0	6.55430491
-0.99	-0.54	-0.00099	-0.99	0	6.566938627
-0.99	-0.53	-0.00099	-0.99	0	6.577600824
-0.99	-0.52	-0.00099	-0.99	0	6.588221922
-0.99	-0.51	-0.00099	-0.99	0	6.599663776
-0.99	-0.5	-0.00099	-0.99	0	6.610568151
-0.99	-0.49	-0.00099	-0.99	0	6.622249536
-0.99	-0.48	-0.00099	-0.99	0	6.633600433
-0.99	-0.47	-0.00099	-0.99	0	6.644314096
-0.99	-0.46	-0.00099	-0.99	0	6.656885975
-0.99	-0.45	-0.00099	-0.99	0	6.66848689
-0.99	-0.44	-0.00099	-0.99	0	6.67903023
-0.99	-0.43	-0.00099	-0.99	0	6.690618497
-0.99	-0.42	-0.00099	-0.99	0	6.701649148
-0.99	-0.41	-0.00099	-0.99	0	6.712387557
-0.99	-0.4	-0.00099	-0.99	0	6.722771219
-0.99	-0.39	-0.00099	-0.99	0	6.735674802
-0.99	-0.38	-0.00099	-0.99	0	6.746544605
-0.99	-0.37	-0.00099	-0.99	0	6.75765357
-0.99	-0.36	-0.00099	-0.99	0	6.770576593
-0.99	-0.35	-0.00099	-0.99	0	6.781498171
-0.99	-0.34	-0.00099	-0.99	0	6.792211815
-0.99	-0.33	-0.00099	-0.99	0	6.804490091
-0.99	-0.32	-0.00099	-0.99	0	6.81750188
-0.99	-0.31	-0.00099	-0.99	0	6.828246168
-0.99	-0.3	-0.00099	-0.99	0	6.841365959
-0.99	-0.29	-0.00099	-0.99	0	6.853747391
-0.99	-0.28	-0.00099	-0.99	0	6.86604439
-0.99	-0.27	-0.00099	-0.99	0	6.87916462
-0.99	-0.26	-0.00099	-0.99	0	6.891594005
-0.99	-0.25	-0.00099	-0.99	0	6.904734153
-0.99	-0.24	-0.00099	-0.99	0	6.917919997
-0.99	-0.23	-0.00099	-0.99	0	6.929215694
-0.99	-0.22	-0.00099	-0.99	0	6.94239575
-0.99	-0.21	-0.00099	-0.99	0	6.955529744
-0.99	-0.2	-0.00099	-0.99	0	6.968833213
-0.99	-0.19	-0.00099	-0.99	0	6.982038508
-0.99	-0.18	-0.00099	-0.99	0	6.993482176
-0.99	-0.17	-0.00099	-0.99	0	7.005690273
-0.99	-0.16	-0.00099	-0.99	0	7.017164648
-0.99	-0.15	-0.00099	-0.99	0	7.029053965
-0.99	-0.14	-0.00099	-0.99	0	7.040293788
-0.99	-0.13	-0.00099	-0.99	0	7.052641882
-0.99	-0.12	-0.00099	-0.99	0	7.063631119
-0.99	-0.11	-0.00099	-0.99	0	7.074613469
-0.99	-0.1	-0.00099	-0.99	0	7.085739151
-0.99	-0.09	-0.00099	-0.99	0	7.09672819
-0.99	-0.08	-0.00099	-0.99	0	7.108825791
-0.99	-0.07	-0.00099	-0.99	0	7.121182825
-0.99	-0.0599999999999999	-0.00099	-0.99	0	7.13215556
-0.99	-0.0499999999999999	-0.00099	-0.99	0	7.144477869
-0.99	-0.04	-0.00099	-0.99	0	7.155646938
-0.99	-0.03	-0.00099	-0.99	0	7.166565902
-0.99	-0.02	-0.00099	-0.99	0	7.178151475
-0.99	-0.01	-0.00099	-0.99	0	7.191296708
-0.99	0	-0.00099	-0.99	0	7.202126886
-0.99	0.01	-0.00099	-0.99	0	7.214900911
-0.99	0.02	-0.00099	-0.99	0	7.226668896
-0.99	0.03	-0.00099	-0.99	0	7.23922083
-0.99	0.04	-0.00099	-0.99	0	7.250077907
-0.99	0.05	-0.00099	-0.99	0	7.261572323
-0.99	0.0600000000000001	-0.00099	-0.99	0	7.272229823
-0.99	0.0700000000000001	-0.00099	-0.99	0	7.285387846
-0.99	0.0800000000000001	-0.00099	-0.99	0	7.296153825
-0.99	0.0900000000000001	-0.00099	-0.99	0	7.307549547
-0.99	0.1	-0.00099	-0.99	0	7.318421438
-0.99	0.11	-0.00099	-0.99	0	7.328995499
-0.99	0.12	-0.00099	-0.99	0	7.339538631
-0.99	0.13	-0.00099	-0.99	0	7.350244823
-0.99	0.14	-0.00099	-0.99	0	7.361232224
-0.99	0.15	-0.00099	-0.99	0	7.373251486
-0.99	0.16	-0.00099	-0.99	0	7.383846543
-0.99	0.17	-0.00099	-0.99	0	7.394843713
-0.99	0.18	-0.00099	-0.99	0	7.405532176
-0.99	0.19	-0.00099	-0.99	0	7.416476463
-0.99	0.2	-0.00099	-0.99	0	7.42918294
-0.99	0.21	-0.00099	-0.99	0	7.442347343
-0.99	0.22	-0.00099	-0.99	0	7.454499945
-0.99	0.23	-0.00099	-0.99	0	7.467993813
-0.99	0.24	-0.00099	-0.99	0	7.479046611
-0.99	0.25	-0.00099	-0.99	0	7.489768565
-0.99	0.26	-0.00099	-0.99	0	7.502786059
-0.99	0.27	-0.00099	-0.99	0	7.51464345
-0.99	0.28	-0.00099	-0.99	0	7.527582874
-0.99	0.29	-0.00099	-0.99	0	7.540137501
-0.99	0.3	-0.00099	-0.99	0	7.550874445
-0.99	0.31	-0.00099	-0.99	0	7.562390899
-0.99	0.32	-0.00099	-0.99	0	7.574535248
-0.99	0.33	-0.00099	-0.99	0	7.586882507
-0.99	0.34	-0.00099	-0.99	0	7.597181569
-0.99	0.35	-0.00099	-0.99	0	7.608659618
-0.99	0.36	-0.00099	-0.99	0	7.618886175
-0.99	0.37	-0.00099	-0.99	0	7.629273837
-0.99	0.38	-0.00099	-0.99	0	7.640382179
-0.99	0.39	-0.00099	-0.99	0	7.653120686
-0.99	0.4	-0.00099	-0.99	0	7.663486932
-0.99	0.41	-0.00099	-0.99	0	7.673775421
-0.99	0.42	-0.00099	-0.99	0	7.685220039
-0.99	0.43	-0.00099	-0.99	0	7.695800052
-0.99	0.44	-0.00099	-0.99	0	7.707302741
-0.99	0.45	-0.00099	-0.99	0	7.719439974
-0.99	0.46	-0.00099	-0.99	0	7.729906118
-0.99	0.47	-0.00099	-0.99	0	7.741727339
-0.99	0.48	-0.00099	-0.99	0	7.753294122
-0.99	0.49	-0.00099	-0.99	0	7.764633427
-0.99	0.5	-0.00099	-0.99	0	7.774995786
-0.99	0.51	-0.00099	-0.99	0	7.786878949
-0.99	0.52	-0.00099	-0.99	0	7.798290187
-0.99	0.53	-0.00099	-0.99	0	7.809472838
-0.99	0.54	-0.00099	-0.99	0	7.820319567
-0.99	0.55	-0.00099	-0.99	0	7.832226784
-0.99	0.56	-0.00099	-0.99	0	7.84520075
-0.99	0.57	-0.00099	-0.99	0	7.858304249
-0.99	0.58	-0.00099	-0.99	0	7.869386736
-0.99	0.59	-0.00099	-0.99	0	7.880603391
-0.99	0.6	-0.00099	-0.99	0	7.891545843
-0.99	0.61	-0.00099	-0.99	0	7.903039457
-0.99	0.62	-0.00099	-0.99	0	7.91562012
-0.99	0.63	-0.00099	-0.99	0	7.926192304
-0.99	0.64	-0.00099	-0.99	0	7.938008166
-0.99	0.65	-0.00099	-0.99	0	7.950686163
-0.99	0.66	-0.00099	-0.99	0	7.963674234
-0.99	0.67	-0.00099	-0.99	0	7.97602147
-0.99	0.68	-0.00099	-0.99	0	7.987801317
-0.99	0.69	-0.00099	-0.99	0	8.000976371
-0.99	0.7	-0.00099	-0.99	0	8.014091985
-0.99	0.71	-0.00099	-0.99	0	8.026416476
-0.99	0.72	-0.00099	-0.99	0	8.03872172
-0.99	0.73	-0.00099	-0.99	0	8.051843343
-0.99	0.74	-0.00099	-0.99	0	8.064954793
-0.99	0.75	-0.00099	-0.99	0	8.076914237
-0.99	0.76	-0.00099	-0.99	0	8.089722304
-0.99	0.77	-0.00099	-0.99	0	8.101231546
-0.99	0.78	-0.00099	-0.99	0	8.112848871
-0.99	0.79	-0.00099	-0.99	0	8.124122717
-0.99	0.8	-0.00099	-0.99	0	8.135457114
-0.99	0.81	-0.00099	-0.99	0	8.148068
-0.99	0.82	-0.00099	-0.99	0	8.159510004
-0.99	0.83	-0.00099	-0.99	0	8.171408759
-0.99	0.84	-0.00099	-0.99	0	8.182284271
-0.99	0.85	-0.00099	-0.99	0	8.195513766
-0.99	0.86	-0.00099	-0.99	0	8.206506891
-0.99	0.87	-0.00099	-0.99	0	8.217454976
-0.99	0.88	-0.00099	-0.99	0	8.229047551
-0.99	0.89	-0.00099	-0.99	0	8.241738023
-0.99	0.9	-0.00099	-0.99	0	8.254385984
-0.99	0.91	-0.00099	-0.99	0	8.267587087
-0.99	0.92	-0.00099	-0.99	0	8.278965092
-0.99	0.93	-0.00099	-0.99	0	8.292021709
-0.99	0.94	-0.00099	-0.99	0	8.303088842
-0.99	0.95	-0.00099	-0.99	0	8.315718911
-0.99	0.96	-0.00099	-0.99	0	8.327614334
-0.99	0.97	-0.00099	-0.99	0	8.338282515
-0.99	0.98	-0.00099	-0.99	0	8.349773263
-0.99	0.99	-0.00099	-0.99	0	8.362883791
-0.99	1	-0.00099	-0.99	0	8.374320634

-0.98	-1	-0.00098	-0.98	0	8.605165955
-0.98	-0.99	-0.00098	-0.98	0	8.615641215
-0.98	-0.98	-0.00098	-0.98	0	8.627129547
-0.98	-0.97	-0.00098	-0.98	0	8.637831013
-0.98	-0.96	-0.00098	-0.98	0	8.648283449
-0.98	-0.95	-0.00098	-0.98	0	8.659596528
-0.98	-0.94	-0.00098	-0.98	0	8.671513527
-0.98	-0.93	-0.00098	-0.98	0	8.682074212
-0.98	-0.92	-0.00098	-0.98	0	8.694698027
-0.98	-0.91	-0.00098	-0.98	0	8.707611801
-0.98	-0.9	-0.00098	-0.98	0	8.718777506
-0.98	-0.89	-0.00098	-0.98	0	8.731969592
-0.98	-0.88	-0.00098	-0.98	0	8.7451533
-0.98	-0.87	-0.00098	-0.98	0	8.758063458
-0.98	-0.86	-0.00098	-0.98	0	8.770164121
-0.98	-0.85	-0.00098	-0.98	0	8.781967399
-0.98	-0.84	-0.00098	-0.98	0	8.792264935
-0.98	-0.83	-0.00098	-0.98	0	8.802546658
-0.98	-0.82	-0.00098	-0.98	0	8.813193889
-0.98	-0.81	-0.00098	-0.98	0	8.823630217
-0.98	-0.8	-0.00098	-0.98	0	8.834629269
-0.98	-0.79	-0.00098	-0.98	0	8.845912989
-0.98	-0.78	-0.00098	-0.98	0	8.859095157
-0.98	-0.77	-0.00098	-0.98	0	8.872201962
-0.98	-0.76	-0.00098	-0.98	0	8.885313337
-0.98	-0.75	-0.00098	-0.98	0	8.898423209
-0.98	-0.74	-0.00098	-0.98	0	8.909090478
-0.98	-0.73	-0.00098	-0.98	0	8.922194884
-0.98	-0.72	-0.00098	-0.98	0	8.9334574
-0.98	-0.71	-0.00098	-0.98	0	8.944244067
-0.98	-0.7	-0.00098	-0.98	0	8.956367587
-0.98	-0.69	-0.00098	-0.98	0	8.969468167
-0.98	-0.68	-0.00098	-0.98	0	8.982543522
-0.98	-0.67	-0.00098	-0.98	0	8.994931121
-0.98	-0.66	-0.00098	-0.98	0	9.006323032
-0.98	-0.65	-0.00098	-0.98	0	9.018861959
-0.98	-0.64	-0.00098	-0.98	0	9.031259869
-0.98	-0.63	-0.00098	-0.98	0	9.042370976
-0.98	-0.62	-0.00098	-0.98	0	9.054519837
-0.98	-0.61	-0.00098	-0.98	0	9.065815253
-0.98	-0.6	-0.00098	-0.98	0	9.07845641
-0.98	-0.59	-0.00098	-0.98	0	9.091083266
-0.98	-0.58	-0.00098	-0.98	0	9.101892182
-0.98	-0.57	-0.00098	-0.98	0	9.112980405
-0.98	-0.56	-0.00098	-0.98	0	9.125342865
-0.98	-0.55	-0.00098	-0.98	0	9.136159619
-0.98	-0.54	-0.00098	-0.98	0	9.1481389
-0.98	-0.53	-0.00098	-0.98	0	9.159547125
-0.98	-0.52	-0.00098	-0.98	0	9.170598327
-0.98	-0.51	-0.00098	-0.98	0	9.182258442
-0.98	-0.5	-0.00098	-0.98	0	9.193970595
-0.98	-0.49	-0.00098	-0.98	0	9.205552026
-0.98	-0.48	-0.00098	-0.98	0	9.218723057
-0.98	-0.47	-0.00098	-0.98	0	9.23076697
-0.98	-0.46	-0.00098	-0.98	0	9.242954095
-0.98	-0.45	-0.00098	-0.98	0	9.254928275
-0.98	-0.44	-0.00098	-0.98	0	9.26631737
-0.98	-0.43	-0.00098	-0.98	0	9.279035314
-0.98	-0.42	-0.00098	-0.98	0	9.292151365
-0.98	-0.41	-0.00098	-0.98	0	9.30486692
-0.98	-0.4	-0.00098	-0.98	0	9.316491744
-0.98	-0.39	-0.00098	-0.98	0	9.328708587
-0.98	-0.38	-0.00098	-0.98	0	9.340240819
-0.98	-0.37	-0.00098	-0.98	0	9.351443672
-0.98	-0.36	-0.00098	-0.98	0	9.36462467
-0.98	-0.35	-0.00098	-0.98	0	9.37784386
-0.98	-0.34	-0.00098	-0.98	0	9.390954925
-0.98	-0.33	-0.00098	-0.98	0	9.404062437
-0.98	-0.32	-0.00098	-0.98	0	9.414974595
-0.98	-0.31	-0.00098	-0.98	0	9.425756749
-0.98	-0.3	-0.00098	-0.98	0	9.437390484
-0.98	-0.29	-0.00098	-0.98	0	9.448087988
-0.98	-0.28	-0.00098	-0.98	0	9.459661819
-0.98	-0.27	-0.00098	-0.98	0	9.472129905
-0.98	-0.26	-0.00098	-0.98	0	9.483454261
-0.98	-0.25	-0.00098	-0.98	0	9.495775862
-0.98	-0.24	-0.00098	-0.98	0	9.508684845
-0.98	-0.23	-0.00098	-0.98	0	9.519167674
-0.98	-0.22	-0.00098	-0.98	0	9.530689145
-0.98	-0.21	-0.00098	-0.98	0	9.541671917
-0.98	-0.2	-0.00098	-0.98	0	9.553495358
-0.98	-0.19	-0.00098	-0.98	0	9.564613923
-0.98	-0.18	-0.00098	-0.98	0	9.575155722
-0.98	-0.17	-0.00098	-0.98	0	9.586554031
-0.98	-0.16	-0.00098	-0.98	0	9.599108941
-0.98	-0.15	-0.00098	-0.98	0	9.611821885
-0.98	-0.14	-0.00098	-0.98	0	9.622851548
-0.98	-0.13	-0.00098	-0.98	0	9.635418466
-0.98	-0.12	-0.00098	-0.98	0	9.646757421
-0.98	-0.11	-0.00098	-0.98	0	9.659476091
-0.98	-0.1	-0.00098	-0.98	0	9.67152318
-0.98	-0.09	-0.00098	-0.98	0	9.684354313
-0.98	-0.08	-0.00098	-0.98	0	9.696131415
-0.98	-0.07	-0.00098	-0.98	0	9.707891725
-0.98	-0.0599999999999999	-0.00098	-0.98	0	9.718758428
-0.98	-0.0499999999999999	-0.00098	-0.98	0	9.729395301
-0.98	-0.04	-0.00098	-0.98	0	9.739997632
-0.98	-0.03	-0.00098	-0.98	0	9.752234398
-0.98	-0.02	-0.00098	-0.98	0	9.763939915
-0.98	-0.01	-0.00098	-0.98	0	9.774630099
-0.98	0	-0.00098	-0.98	0	9.785000706
-0.98	0.01	-0.00098	-0.98	0	9.795698751
-0.98	0.02	-0.00098	-0.98	0	9.808438573
-0.98	0.03	-0.00098	-0.98	0	9.818676485
-0.98	0.04	-0.00098	-0.98	0	9.829118787
-0.98	0.05	-0.00098	-0.98	0	9.842025332
-0.98	0.0600000000000001	-0.00098	-0.98	0	9.853067072
-0.98	0.0700000000000001	-0.00098	-0.98	0	9.864944822
-0.98	0.0800000000000001	-0.00098	-0.98	0	9.87564189
-0.98	0.0900000000000001	-0.00098	-0.98	0	9.886286691
-0.98	0.1	-0.00098	-0.98	0	9.89888939
-0.98	0.11	-0.00098	-0.98	0	9.909687315
-0.98	0.12	-0.00098	-0.98	0	9.920114073
-0.98	0.13	-0.00098	-0.98	0	9.931622109
-0.98	0.14	-0.00098	-0.98	0	9.942122396
